[2025-11-20 16:13:12] === 系统启动 ===
[2025-11-20 16:16:05] === 系统启动 ===
[2025-11-20 16:16:59] 📊 K线收盘 | Open: 3022.67 | Close: 3027.64 | RSI: 40.7
[2025-11-21 18:06:59] 📊 K线收盘 | Close: 2683.19 | RSI: 47.5 | 🌊Normal(7.2/3.3)
[2025-11-21 18:07:59] 📊 K线收盘 | Close: 2678.83 | RSI: 42.9 | 🌊Normal(7.5/3.3)
[2025-11-21 18:08:59] 📊 K线收盘 | Close: 2685.37 | RSI: 50.6 | 🌊Normal(7.7/3.3)
[2025-11-21 18:09:59] 📊 K线收盘 | Close: 2690.11 | RSI: 55.3 | 🌊Normal(7.9/3.3)
[2025-11-21 18:10:59] 📊 K线收盘 | Close: 2703.62 | RSI: 65.4 | 🌊Normal(8.0/3.3)
[2025-11-21 18:11:59] 📊 K线收盘 | Close: 2699.4 | RSI: 60.8 | 🌊Normal(8.8/3.3)
[2025-11-21 18:12:59] 📊 K线收盘 | Close: 2696.26 | RSI: 57.5 | 🌊Normal(9.0/3.3)
[2025-11-21 18:13:59] 📊 K线收盘 | Close: 2693.33 | RSI: 54.6 | 🌊Normal(9.2/3.3)
[2025-11-21 18:14:59] 📊 K线收盘 | Close: 2692.25 | RSI: 53.5 | 🌊Normal(9.3/3.3)
[2025-11-21 18:15:59] 📊 K线收盘 | Close: 2686.23 | RSI: 47.8 | 🌊Normal(9.5/3.3)
[2025-11-21 18:16:59] 📊 K线收盘 | Close: 2696.83 | RSI: 56.6 | 🌊Normal(9.6/3.3)
[2025-11-21 18:17:59] 📊 K线收盘 | Close: 2692.77 | RSI: 52.9 | 🌊Normal(10.1/3.3)
[2025-11-21 18:18:59] 📊 K线收盘 | Close: 2686.21 | RSI: 47.5 | 🌊Normal(10.4/3.3)
[2025-11-21 18:19:59] 📊 K线收盘 | Close: 2692.75 | RSI: 52.7 | 🌊Normal(10.6/3.3)
[2025-11-21 18:20:59] 📊 K线收盘 | Close: 2690.58 | RSI: 50.9 | 🌊Normal(10.8/3.3)
[2025-11-21 18:21:59] 📊 K线收盘 | Close: 2697.22 | RSI: 55.8 | 🌊Normal(11.0/3.3)
[2025-11-21 18:22:59] 📊 K线收盘 | Close: 2686.13 | RSI: 47.3 | 🌊Normal(11.1/3.3)
[2025-11-21 18:23:59] 📊 K线收盘 | Close: 2688.43 | RSI: 49.0 | 🌊Normal(11.2/3.3)
[2025-11-21 18:24:59] 📊 K线收盘 | Close: 2693.44 | RSI: 52.7 | 🌊Normal(10.8/3.3)
[2025-11-21 18:25:59] 📊 K线收盘 | Close: 2696.99 | RSI: 55.2 | 🌊Normal(10.6/3.3)
[2025-11-21 18:27:00] 📊 K线收盘 | Close: 2696.56 | RSI: 54.8 | 🌊Normal(10.0/3.3)
[2025-11-21 18:27:59] 📊 K线收盘 | Close: 2690.73 | RSI: 49.9 | 🌊Normal(10.0/3.3)
[2025-11-21 18:28:59] 📊 K线收盘 | Close: 2683.9 | RSI: 44.8 | 🌊Normal(9.7/3.3)
[2025-11-21 18:29:59] 📊 K线收盘 | Close: 2685.31 | RSI: 46.0 | 🌊Normal(9.5/3.3)
[2025-11-21 18:30:59] 📊 K线收盘 | Close: 2691.62 | RSI: 51.2 | 🌊Normal(9.3/3.3)
[2025-11-21 18:31:59] 📊 K线收盘 | Close: 2696.0 | RSI: 54.5 | 🌊Normal(8.8/3.3)
[2025-11-21 18:32:59] 📊 K线收盘 | Close: 2699.64 | RSI: 57.1 | 🌊Normal(8.9/3.3)
[2025-11-21 18:33:59] 📊 K线收盘 | Close: 2702.9 | RSI: 59.3 | 🌊Normal(8.6/3.3)
[2025-11-21 18:34:59] 📊 K线收盘 | Close: 2697.62 | RSI: 54.4 | 🌊Normal(8.7/3.3)
[2025-11-21 18:35:59] 📊 K线收盘 | Close: 2699.79 | RSI: 56.0 | 🌊Normal(8.8/3.3)
[2025-11-21 18:36:59] 📊 K线收盘 | Close: 2704.59 | RSI: 59.4 | 🌊Normal(8.7/3.3)
[2025-11-21 18:37:59] 📊 K线收盘 | Close: 2706.19 | RSI: 60.5 | 🌊Normal(8.1/3.3)
[2025-11-21 18:38:59] 📊 K线收盘 | Close: 2713.09 | RSI: 64.9 | 🌊Normal(7.9/3.3)
[2025-11-21 18:39:59] 📊 K线收盘 | Close: 2709.96 | RSI: 61.6 | 🌊Normal(8.0/3.3)
[2025-11-21 18:40:59] 📊 K线收盘 | Close: 2715.8 | RSI: 65.2 | 🌊Normal(7.9/3.3)
[2025-11-21 18:41:59] 📊 K线收盘 | Close: 2710.21 | RSI: 59.4 | 🌊Normal(7.9/3.3)
[2025-11-21 18:42:59] 📊 K线收盘 | Close: 2707.06 | RSI: 56.4 | 🌊Normal(7.9/3.3)
[2025-11-21 18:43:59] 📊 K线收盘 | Close: 2707.8 | RSI: 56.9 | 🌊Normal(7.4/3.3)
[2025-11-21 18:44:59] 📊 K线收盘 | Close: 2706.65 | RSI: 55.8 | 🌊Normal(7.3/3.3)
[2025-11-21 18:45:59] 📊 K线收盘 | Close: 2705.14 | RSI: 54.2 | 🌊Normal(7.1/3.3)
[2025-11-21 18:46:59] 📊 K线收盘 | Close: 2702.26 | RSI: 51.1 | 🌊Normal(6.9/3.3)
[2025-11-21 18:47:59] 📊 K线收盘 | Close: 2703.86 | RSI: 52.7 | 🌊Normal(6.6/3.3)
[2025-11-21 18:48:59] 📊 K线收盘 | Close: 2701.28 | RSI: 49.9 | 🌊Normal(6.4/3.3)
[2025-11-21 18:49:59] 📊 K线收盘 | Close: 2697.76 | RSI: 46.3 | 🌊Normal(6.2/3.3)
[2025-11-21 18:50:59] 📊 K线收盘 | Close: 2697.14 | RSI: 45.7 | 🌊Normal(6.2/3.3)
[2025-11-21 18:52:00] 📊 K线收盘 | Close: 2702.99 | RSI: 52.2 | 🌊Normal(6.0/3.3)
[2025-11-21 18:52:59] 📊 K线收盘 | Close: 2706.63 | RSI: 55.8 | 🌊Normal(5.8/3.3)
[2025-11-21 18:53:59] 📊 K线收盘 | Close: 2703.61 | RSI: 52.3 | 🌊Normal(5.9/3.3)
[2025-11-21 18:54:59] 📊 K线收盘 | Close: 2700.9 | RSI: 49.3 | 🌊Normal(5.8/3.3)
[2025-11-21 18:56:00] 📊 K线收盘 | Close: 2700.05 | RSI: 48.4 | 🌊Normal(5.6/3.3)
[2025-11-21 18:56:59] 📊 K线收盘 | Close: 2695.87 | RSI: 44.0 | 🌊Normal(5.6/3.3)
[2025-11-21 18:58:00] 📊 K线收盘 | Close: 2696.8 | RSI: 45.2 | 🌊Normal(5.4/3.3)
[2025-11-21 18:59:00] 📊 K线收盘 | Close: 2696.97 | RSI: 45.4 | 🌊Normal(5.2/3.3)
[2025-11-21 18:59:59] 📊 K线收盘 | Close: 2695.87 | RSI: 44.1 | 🌊Normal(4.7/3.3)
[2025-11-21 19:01:00] 📊 K线收盘 | Close: 2696.57 | RSI: 45.2 | 🌊Normal(4.5/3.3)
[2025-11-21 19:01:59] 📊 K线收盘 | Close: 2706.36 | RSI: 57.4 | 🌊Normal(4.3/3.3)
[2025-11-21 19:03:00] 📊 K线收盘 | Close: 2702.49 | RSI: 52.4 | 🌊Normal(4.4/3.3)
[2025-11-21 19:04:00] 📊 K线收盘 | Close: 2700.14 | RSI: 49.6 | 🌊Normal(4.5/3.3)
[2025-11-21 19:04:59] 📊 K线收盘 | Close: 2703.09 | RSI: 53.0 | 🌊Normal(4.7/3.3)
[2025-11-21 19:05:59] 📊 K线收盘 | Close: 2702.82 | RSI: 52.7 | 🌊Normal(4.8/3.3)
[2025-11-21 19:06:59] 📊 K线收盘 | Close: 2703.0 | RSI: 52.9 | 🌊Normal(4.8/3.3)
[2025-11-21 19:07:59] 📊 K线收盘 | Close: 2711.21 | RSI: 61.8 | 🌊Normal(4.8/3.3)
[2025-11-21 19:08:59] 📊 K线收盘 | Close: 2718.01 | RSI: 67.3 | 🌊Normal(5.1/3.3)
[2025-11-21 19:09:59] 📊 K线收盘 | Close: 2719.01 | RSI: 68.0 | 🌊Normal(5.5/3.3)
[2025-11-21 19:10:59] 📊 K线收盘 | Close: 2716.3 | RSI: 63.9 | 🌊Normal(5.6/3.3)
[2025-11-21 19:11:59] 📊 K线收盘 | Close: 2714.82 | RSI: 61.6 | 🌊Normal(5.6/3.3)
[2025-11-21 19:12:59] 📊 K线收盘 | Close: 2713.37 | RSI: 59.5 | 🌊Normal(5.5/3.3)
[2025-11-21 19:13:59] 📊 K线收盘 | Close: 2714.93 | RSI: 61.1 | 🌊Normal(5.3/3.3)
[2025-11-21 19:14:59] 📊 K线收盘 | Close: 2719.87 | RSI: 65.7 | 🌊Normal(5.3/3.3)
[2025-11-21 19:15:59] 📊 K线收盘 | Close: 2717.07 | RSI: 61.2 | 🌊Normal(5.4/3.3)
[2025-11-21 19:16:59] 📊 K线收盘 | Close: 2715.96 | RSI: 59.5 | 🌊Normal(5.4/3.3)
[2025-11-21 19:17:59] 📊 K线收盘 | Close: 2715.99 | RSI: 59.6 | 🌊Normal(5.3/3.3)
[2025-11-21 19:18:59] 📊 K线收盘 | Close: 2714.55 | RSI: 57.2 | 🌊Normal(5.4/3.3)
[2025-11-21 19:19:59] 📊 K线收盘 | Close: 2710.25 | RSI: 50.6 | 🌊Normal(5.5/3.3)
[2025-11-21 19:20:59] 📊 K线收盘 | Close: 2714.99 | RSI: 56.5 | 🌊Normal(5.6/3.3)
[2025-11-21 19:21:59] 📊 K线收盘 | Close: 2719.42 | RSI: 61.2 | 🌊Normal(5.8/3.3)
[2025-11-21 19:22:59] 📊 K线收盘 | Close: 2713.58 | RSI: 53.1 | 🌊Normal(5.5/3.3)
[2025-11-21 19:23:59] 📊 K线收盘 | Close: 2717.65 | RSI: 57.3 | 🌊Normal(5.6/3.3)
[2025-11-21 19:25:00] 📊 K线收盘 | Close: 2713.84 | RSI: 52.5 | 🌊Normal(5.6/3.3)
[2025-11-21 19:25:59] 📊 K线收盘 | Close: 2715.7 | RSI: 54.5 | 🌊Normal(5.6/3.3)
[2025-11-21 19:26:59] 📊 K线收盘 | Close: 2714.34 | RSI: 52.8 | 🌊Normal(5.7/3.3)
[2025-11-21 19:27:59] 📊 K线收盘 | Close: 2712.29 | RSI: 50.2 | 🌊Normal(5.5/3.3)
[2025-11-21 19:28:59] 📊 K线收盘 | Close: 2711.16 | RSI: 48.7 | 🌊Normal(5.3/3.3)
[2025-11-21 19:29:59] 📊 K线收盘 | Close: 2709.49 | RSI: 46.6 | 🌊Normal(4.9/3.3)
[2025-11-21 19:30:59] 📊 K线收盘 | Close: 2709.35 | RSI: 46.4 | 🌊Normal(4.7/3.3)
[2025-11-21 19:32:00] 📊 K线收盘 | Close: 2711.69 | RSI: 50.0 | 🌊Normal(4.5/3.3)
[2025-11-21 19:32:59] 📊 K线收盘 | Close: 2716.14 | RSI: 55.9 | 🌊Normal(4.5/3.3)
[2025-11-21 19:33:59] 📊 K线收盘 | Close: 2710.51 | RSI: 48.1 | 🌊Normal(4.5/3.3)
[2025-11-21 19:34:59] 📊 K线收盘 | Close: 2704.73 | RSI: 41.7 | 🌊Normal(4.7/3.3)
[2025-11-21 19:35:59] 📊 K线收盘 | Close: 2704.66 | RSI: 41.6 | 🌊Normal(4.7/3.3)
[2025-11-21 19:37:00] 📊 K线收盘 | Close: 2705.43 | RSI: 42.8 | 🌊Normal(4.6/3.3)
[2025-11-21 19:37:59] 📊 K线收盘 | Close: 2700.82 | RSI: 37.9 | 🌊Normal(4.6/3.3)
[2025-11-21 19:38:59] 📊 K线收盘 | Close: 2696.37 | RSI: 33.8 | 🌊Normal(4.6/3.3)
[2025-11-21 19:39:59] 📊 K线收盘 | Close: 2694.48 | RSI: 32.3 | 🌊Normal(4.7/3.3)
[2025-11-21 19:40:59] 📊 K线收盘 | Close: 2689.88 | RSI: 28.8 | 🌊Normal(4.6/3.3)
[2025-11-21 19:42:59] 📊 K线收盘 | Close: 2688.69 | RSI: 27.9 | 🌊Normal(4.8/3.3)
[2025-11-21 19:43:59] 📊 K线收盘 | Close: 2691.66 | RSI: 33.2 | 🌊Normal(4.7/3.3)
[2025-11-21 19:44:59] 📊 K线收盘 | Close: 2692.89 | RSI: 35.3 | 🌊Normal(4.5/3.3)
[2025-11-21 19:45:59] 📊 K线收盘 | Close: 2690.93 | RSI: 33.5 | 🌊Normal(4.2/3.3)
[2025-11-21 19:46:59] 📊 K线收盘 | Close: 2689.61 | RSI: 32.3 | 🌊Normal(4.2/3.3)
[2025-11-21 19:47:59] 📊 K线收盘 | Close: 2684.4 | RSI: 28.0 | 🌊Normal(4.2/3.3)
[2025-11-21 19:48:59] 📊 K线收盘 | Close: 2682.64 | RSI: 26.7 | 🌊Normal(4.5/3.3)
[2025-11-21 19:49:59] 📊 K线收盘 | Close: 2683.39 | RSI: 28.2 | 🌊Normal(4.6/3.3)
[2025-11-21 19:50:59] 📊 K线收盘 | Close: 2683.2 | RSI: 28.1 | 🌊Normal(4.8/3.3)
[2025-11-21 19:51:59] 📊 K线收盘 | Close: 2675.67 | RSI: 22.6 | 🌊Normal(4.9/3.3)
[2025-11-21 19:52:59] 📊 K线收盘 | Close: 2679.65 | RSI: 30.3 | 🌊Normal(5.3/3.3)
[2025-11-21 19:53:59] 📊 K线收盘 | Close: 2679.76 | RSI: 30.5 | 🌊Normal(5.4/3.3)
[2025-11-21 19:54:59] 📊 K线收盘 | Close: 2681.64 | RSI: 34.1 | 🌊Normal(5.6/3.3)
[2025-11-21 19:55:59] 📊 K线收盘 | Close: 2683.26 | RSI: 37.1 | 🌊Normal(5.4/3.3)
[2025-11-21 19:56:59] 📊 K线收盘 | Close: 2681.24 | RSI: 34.9 | 🌊Normal(5.3/3.3)
[2025-11-21 19:57:59] 📊 K线收盘 | Close: 2688.87 | RSI: 47.3 | 🌊Normal(5.4/3.3)
[2025-11-21 19:58:59] 📊 K线收盘 | Close: 2686.5 | RSI: 44.5 | 🌊Normal(5.7/3.3)
[2025-11-21 19:59:59] 📊 K线收盘 | Close: 2687.44 | RSI: 45.9 | 🌊Normal(5.6/3.3)
[2025-11-21 20:00:59] 📊 K线收盘 | Close: 2687.17 | RSI: 45.5 | 🌊Normal(5.5/3.3)
[2025-11-21 20:01:59] 📊 K线收盘 | Close: 2684.41 | RSI: 42.0 | 🌊Normal(5.4/3.3)
[2025-11-21 20:02:59] 📊 K线收盘 | Close: 2686.85 | RSI: 46.0 | 🌊Normal(5.4/3.3)
[2025-11-21 20:03:59] 📊 K线收盘 | Close: 2689.15 | RSI: 49.5 | 🌊Normal(5.5/3.3)
[2025-11-21 20:04:59] 📊 K线收盘 | Close: 2687.02 | RSI: 46.5 | 🌊Normal(5.7/3.3)
[2025-11-21 20:05:59] 📊 K线收盘 | Close: 2684.71 | RSI: 43.4 | 🌊Normal(5.9/3.3)
[2025-11-21 20:06:59] 📊 K线收盘 | Close: 2687.24 | RSI: 47.5 | 🌊Normal(6.0/3.3)
[2025-11-21 20:07:59] 📊 K线收盘 | Close: 2688.48 | RSI: 49.4 | 🌊Normal(6.1/3.3)
[2025-11-21 20:08:59] 📊 K线收盘 | Close: 2682.94 | RSI: 42.0 | 🌊Normal(5.9/3.3)
[2025-11-21 20:09:59] 📊 K线收盘 | Close: 2684.22 | RSI: 44.1 | 🌊Normal(6.1/3.3)
[2025-11-21 20:10:59] 📊 K线收盘 | Close: 2671.75 | RSI: 31.9 | 🌊Normal(6.0/3.3)
[2025-11-21 20:11:59] 📊 K线收盘 | Close: 2673.51 | RSI: 34.7 | 🌊Normal(6.4/3.3)
[2025-11-21 20:12:59] 📊 K线收盘 | Close: 2673.47 | RSI: 34.6 | 🌊Normal(6.3/3.3)
[2025-11-21 20:13:59] 📊 K线收盘 | Close: 2683.21 | RSI: 48.0 | 🌊Normal(6.2/3.3)
[2025-11-21 20:14:59] 📊 K线收盘 | Close: 2685.11 | RSI: 50.2 | 🌊Normal(6.3/3.3)
[2025-11-21 20:15:59] 📊 K线收盘 | Close: 2676.87 | RSI: 42.1 | 🌊Normal(6.5/3.3)
[2025-11-21 20:16:59] 📊 K线收盘 | Close: 2670.59 | RSI: 37.1 | 🌊Normal(6.8/3.3)
[2025-11-21 20:17:59] 📊 K线收盘 | Close: 2670.11 | RSI: 36.8 | 🌊Normal(7.1/3.3)
[2025-11-21 20:18:59] 📊 K线收盘 | Close: 2662.19 | RSI: 31.4 | 🌊Normal(7.0/3.3)
[2025-11-21 20:19:59] 📊 K线收盘 | Close: 2666.02 | RSI: 36.3 | 🌊Normal(7.5/3.3)
[2025-11-21 20:20:59] 📊 K线收盘 | Close: 2664.74 | RSI: 35.4 | 🌊Normal(7.6/3.3)
[2025-11-21 20:21:59] 📊 K线收盘 | Close: 2652.57 | RSI: 28.2 | 🌊Normal(7.7/3.3)
[2025-11-21 20:22:59] 📊 K线收盘 | Close: 2654.68 | RSI: 30.8 | 🌊Normal(7.9/3.3)
[2025-11-21 20:23:59] 📊 K线收盘 | Close: 2642.36 | RSI: 25.1 | 🌊Normal(8.4/3.3)
[2025-11-21 20:24:59] 📊 K线收盘 | Close: 2632.15 | RSI: 21.5 | 🌊Normal(9.1/3.3)
[2025-11-21 20:25:59] 📊 K线收盘 | Close: 2643.54 | RSI: 33.0 | 🌊Normal(9.9/3.3)
[2025-11-21 20:26:59] 📊 K线收盘 | Close: 2635.14 | RSI: 29.6 | 🌊Normal(10.5/3.3)
[2025-11-21 20:27:59] 📊 K线收盘 | Close: 2630.75 | RSI: 27.9 | 🌊Normal(10.7/3.3)
[2025-11-21 20:28:59] 📊 K线收盘 | Close: 2630.37 | RSI: 27.8 | 🌊Normal(11.0/3.3)
[2025-11-21 20:29:59] 📊 K线收盘 | Close: 2638.2 | RSI: 35.2 | 🌊Normal(10.8/3.3)
[2025-11-21 20:30:59] 📊 K线收盘 | Close: 2657.37 | RSI: 48.9 | 🌊Normal(11.3/3.3)
[2025-11-21 20:31:59] 📊 K线收盘 | Close: 2665.12 | RSI: 53.2 | 🌊Normal(11.9/3.3)
[2025-11-21 20:32:59] 📊 K线收盘 | Close: 2667.04 | RSI: 54.3 | 🌊Normal(13.0/3.3)
[2025-11-21 20:33:59] 📊 K线收盘 | Close: 2666.09 | RSI: 53.6 | 🌊Normal(13.3/3.3)
[2025-11-21 20:34:59] 📊 K线收盘 | Close: 2667.32 | RSI: 54.4 | 🌊Normal(13.5/3.3)
[2025-11-21 20:35:59] 📊 K线收盘 | Close: 2670.35 | RSI: 56.2 | 🌊Normal(13.5/3.3)
[2025-11-21 20:36:59] 📊 K线收盘 | Close: 2685.27 | RSI: 64.0 | 🌊Normal(13.5/3.3)
[2025-11-21 20:37:59] 📊 K线收盘 | Close: 2702.48 | RSI: 70.5 | 🌊Normal(14.3/3.3)
[2025-11-21 20:38:59] 📊 K线收盘 | Close: 2711.7 | RSI: 73.2 | 🌊Normal(15.1/3.3)
[2025-11-21 20:39:59] 📊 K线收盘 | Close: 2719.15 | RSI: 75.3 | 🌊Normal(15.1/3.3)
[2025-11-21 20:40:59] 📊 K线收盘 | Close: 2716.79 | RSI: 73.4 | 🌊Normal(15.5/3.3)
[2025-11-21 20:41:59] 📊 K线收盘 | Close: 2723.0 | RSI: 75.1 | 🌊Normal(15.9/3.3)
[2025-11-21 20:42:59] 📊 K线收盘 | Close: 2719.12 | RSI: 71.9 | 🌊Normal(16.0/3.3)
[2025-11-21 20:43:59] 📊 K线收盘 | Close: 2723.1 | RSI: 73.2 | 🌊Normal(15.7/3.3)
[2025-11-21 20:44:59] 📊 K线收盘 | Close: 2728.16 | RSI: 74.8 | 🌊Normal(15.3/3.3)
[2025-11-21 20:45:59] 📊 K线收盘 | Close: 2738.0 | RSI: 77.5 | 🌊Normal(14.8/3.3)
[2025-11-21 20:46:59] 📊 K线收盘 | Close: 2729.47 | RSI: 70.4 | 🌊Normal(14.6/3.3)
[2025-11-21 20:47:59] 📊 K线收盘 | Close: 2732.41 | RSI: 71.3 | 🌊Normal(14.9/3.3)
[2025-11-21 20:48:59] 📊 K线收盘 | Close: 2722.95 | RSI: 64.0 | 🌊Normal(14.9/3.3)
[2025-11-21 20:49:59] 📊 K线收盘 | Close: 2728.89 | RSI: 66.3 | 🌊Normal(15.4/3.3)
[2025-11-21 20:50:59] 📊 K线收盘 | Close: 2735.33 | RSI: 68.7 | 🌊Normal(15.1/3.3)
[2025-11-21 20:51:59] 📊 K线收盘 | Close: 2734.84 | RSI: 68.3 | 🌊Normal(14.4/3.3)
[2025-11-21 20:52:59] 📊 K线收盘 | Close: 2730.92 | RSI: 65.1 | 🌊Normal(13.3/3.3)
[2025-11-21 20:53:59] 📊 K线收盘 | Close: 2736.44 | RSI: 67.4 | 🌊Normal(13.3/3.3)
[2025-11-21 20:54:59] 📊 K线收盘 | Close: 2735.49 | RSI: 66.6 | 🌊Normal(13.0/3.3)
[2025-11-21 20:55:59] 📊 K线收盘 | Close: 2725.54 | RSI: 58.5 | 🌊Normal(12.8/3.3)
[2025-11-21 20:56:59] 📊 K线收盘 | Close: 2724.86 | RSI: 58.0 | 🌊Normal(12.7/3.3)
[2025-11-21 20:57:59] 📊 K线收盘 | Close: 2729.93 | RSI: 60.8 | 🌊Normal(11.8/3.3)
[2025-11-21 20:58:59] 📊 K线收盘 | Close: 2725.82 | RSI: 57.5 | 🌊Normal(11.2/3.3)
[2025-11-21 20:59:59] 📊 K线收盘 | Close: 2726.4 | RSI: 57.8 | 🌊Normal(10.8/3.3)
[2025-11-21 21:00:59] 📊 K线收盘 | Close: 2729.83 | RSI: 59.9 | 🌊Normal(10.2/3.3)
[2025-11-21 21:01:59] 📊 K线收盘 | Close: 2725.31 | RSI: 56.0 | 🌊Normal(10.0/3.3)
[2025-11-21 21:02:59] 📊 K线收盘 | Close: 2729.72 | RSI: 58.8 | 🌊Normal(9.5/3.3)
[2025-11-21 21:03:59] 📊 K线收盘 | Close: 2722.84 | RSI: 53.0 | 🌊Normal(9.6/3.3)
[2025-11-21 21:04:59] 📊 K线收盘 | Close: 2716.59 | RSI: 48.4 | 🌊Normal(9.6/3.3)
[2025-11-21 21:05:59] 📊 K线收盘 | Close: 2719.8 | RSI: 50.8 | 🌊Normal(9.6/3.3)
[2025-11-21 21:06:59] 📊 K线收盘 | Close: 2726.12 | RSI: 55.2 | 🌊Normal(9.3/3.3)
[2025-11-21 21:07:59] 📊 K线收盘 | Close: 2723.58 | RSI: 53.1 | 🌊Normal(9.1/3.3)
[2025-11-21 21:08:59] 📊 K线收盘 | Close: 2733.8 | RSI: 59.6 | 🌊Normal(8.9/3.3)
[2025-11-21 21:09:59] 📊 K线收盘 | Close: 2746.32 | RSI: 65.9 | 🌊Normal(8.7/3.3)
[2025-11-21 21:10:59] 📊 K线收盘 | Close: 2727.31 | RSI: 52.6 | 🌊Normal(8.9/3.3)
[2025-11-21 21:11:59] 📊 K线收盘 | Close: 2734.76 | RSI: 56.3 | 🌊Normal(9.3/3.3)
[2025-11-21 21:12:59] 📊 K线收盘 | Close: 2732.97 | RSI: 55.2 | 🌊Normal(9.6/3.3)
[2025-11-21 21:13:59] 📊 K线收盘 | Close: 2737.5 | RSI: 57.5 | 🌊Normal(9.4/3.3)
[2025-11-21 21:14:59] 📊 K线收盘 | Close: 2737.99 | RSI: 57.7 | 🌊Normal(9.4/3.3)
[2025-11-21 21:15:59] 📊 K线收盘 | Close: 2740.1 | RSI: 58.9 | 🌊Normal(9.4/3.3)
[2025-11-21 21:16:59] 📊 K线收盘 | Close: 2744.44 | RSI: 61.2 | 🌊Normal(9.2/3.3)
[2025-11-21 21:17:59] 📊 K线收盘 | Close: 2754.2 | RSI: 65.8 | 🌊Normal(9.2/3.3)
[2025-11-21 21:18:59] 📊 K线收盘 | Close: 2749.96 | RSI: 62.3 | 🌊Normal(9.6/3.3)
[2025-11-21 21:19:59] 📊 K线收盘 | Close: 2749.49 | RSI: 62.0 | 🌊Normal(9.7/3.3)
[2025-11-21 21:20:59] 📊 K线收盘 | Close: 2743.85 | RSI: 57.3 | 🌊Normal(9.9/3.3)
[2025-11-21 21:21:59] 📊 K线收盘 | Close: 2747.56 | RSI: 59.5 | 🌊Normal(9.9/3.3)
[2025-11-21 21:22:59] 📊 K线收盘 | Close: 2740.29 | RSI: 53.7 | 🌊Normal(10.1/3.3)
[2025-11-21 21:23:59] 📊 K线收盘 | Close: 2737.01 | RSI: 51.3 | 🌊Normal(10.1/3.3)
[2025-11-21 21:24:59] 📊 K线收盘 | Close: 2733.62 | RSI: 48.9 | 🌊Normal(9.8/3.3)
[2025-11-21 21:25:59] 📊 K线收盘 | Close: 2737.39 | RSI: 51.6 | 🌊Normal(9.4/3.3)
[2025-11-21 21:26:59] 📊 K线收盘 | Close: 2742.68 | RSI: 55.3 | 🌊Normal(9.4/3.3)
[2025-11-21 21:27:59] 📊 K线收盘 | Close: 2738.08 | RSI: 51.6 | 🌊Normal(9.3/3.3)
[2025-11-21 21:28:59] 📊 K线收盘 | Close: 2733.98 | RSI: 48.6 | 🌊Normal(9.3/3.3)
[2025-11-21 21:29:59] 📊 K线收盘 | Close: 2735.37 | RSI: 49.6 | 🌊Normal(9.0/3.3)
[2025-11-21 21:30:59] 📊 K线收盘 | Close: 2737.83 | RSI: 51.6 | 🌊Normal(8.6/3.3)
[2025-11-21 21:31:59] 📊 K线收盘 | Close: 2736.37 | RSI: 50.4 | 🌊Normal(7.7/3.3)
[2025-11-21 21:32:59] 📊 K线收盘 | Close: 2732.97 | RSI: 47.5 | 🌊Normal(7.5/3.3)
[2025-11-21 21:33:59] 📊 K线收盘 | Close: 2735.51 | RSI: 49.8 | 🌊Normal(7.5/3.3)
[2025-11-21 21:34:59] 📊 K线收盘 | Close: 2736.17 | RSI: 50.4 | 🌊Normal(7.6/3.3)
[2025-11-21 21:35:59] 📊 K线收盘 | Close: 2743.39 | RSI: 56.6 | 🌊Normal(7.5/3.3)
[2025-11-21 21:36:59] 📊 K线收盘 | Close: 2747.74 | RSI: 59.9 | 🌊Normal(7.6/3.3)
[2025-11-21 21:37:59] 📊 K线收盘 | Close: 2749.74 | RSI: 61.3 | 🌊Normal(7.5/3.3)
[2025-11-21 21:38:59] 📊 K线收盘 | Close: 2751.3 | RSI: 62.5 | 🌊Normal(6.9/3.3)
[2025-11-21 21:39:59] 📊 K线收盘 | Close: 2744.72 | RSI: 55.1 | 🌊Normal(6.8/3.3)
[2025-11-21 21:41:00] 📊 K线收盘 | Close: 2748.0 | RSI: 57.8 | 🌊Normal(6.8/3.3)
[2025-11-21 21:41:59] 📊 K线收盘 | Close: 2752.5 | RSI: 61.2 | 🌊Normal(6.6/3.3)
[2025-11-21 21:42:59] 📊 K线收盘 | Close: 2753.99 | RSI: 62.3 | 🌊Normal(6.4/3.3)
[2025-11-21 21:43:59] 📊 K线收盘 | Close: 2756.29 | RSI: 64.0 | 🌊Normal(6.1/3.3)
[2025-11-21 21:44:59] 📊 K线收盘 | Close: 2757.49 | RSI: 64.8 | 🌊Normal(6.0/3.3)
[2025-11-21 21:45:59] 📊 K线收盘 | Close: 2758.02 | RSI: 65.2 | 🌊Normal(5.9/3.3)
[2025-11-21 21:46:59] 📊 K线收盘 | Close: 2751.92 | RSI: 57.1 | 🌊Normal(5.8/3.3)
[2025-11-21 21:47:59] 📊 K线收盘 | Close: 2757.23 | RSI: 61.6 | 🌊Normal(6.1/3.3)
[2025-11-21 21:48:59] 📊 K线收盘 | Close: 2760.57 | RSI: 64.1 | 🌊Normal(6.1/3.3)
[2025-11-21 21:49:59] 📊 K线收盘 | Close: 2756.67 | RSI: 59.2 | 🌊Normal(6.1/3.3)
[2025-11-21 21:50:59] 📊 K线收盘 | Close: 2759.57 | RSI: 61.6 | 🌊Normal(6.3/3.3)
